,odid,display_name,od_name,production_year,running_time,sequel,opening_weekend_revenue,opening_weekend_theaters,maximum_theaters,theatrical_engagements,production_budget,domestic_box_office,international_box_office,inflation_adjusted_domestic_box_office,name_length,source_category.fiction_tale_novel,source_category.music_dance,source_category.original_screenplay,source_category.others,source_category.play_TV_movie_film,source_category.real_factual,source_category.NA,production_companies_size.Big_15,production_companies_size.Extra_small,production_companies_size.Large,production_companies_size.Medium,production_companies_size.NULL,production_companies_size.Others,production_companies_size.Small,Rank.others.x,Rank.act_1000,Rank.act_250,Rank.act_500.x,Rank.act_750,genre.Action,genre.Adventure,genre.Comedy,genre.Concert/Performance,genre.Documentary,genre.Drama,genre.Horror,genre.Musical,genre.Others,genre.Thriller/Suspense,genre.Western,rating.G,rating.NC-17,rating.Not Rated,rating.Open,rating.PG,rating.PG-13,rating.R,Rank.others.y,Rank.dir_100,Rank.dir_20,Rank.dir_200,Rank.dir_500,Rank.dir_900,Rank.others
2754,62890100,Control,Control,2007,NA,0,27674,1,29,234,6400000,871577,8030564,1066623,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2755,62900100,Der Krieger und die Kaiserin,Princess and the Warrior The,2001,NA,0,51426,3,31,352,0,871058,0,1297352,28,0,0,1,0,0,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2756,62910100,Edge of Seventeen,Edge of Seventeen (1999),1999,NA,0,5302,1,10,151,0,870751,0,1444725,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,1,0,0,0
2757,62930100,The Winter Guest,Winter Guest The,1997,NA,0,21305,3,21,119,0,870290,0,1571394,16,0,0,0,0,1,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0
2758,62940100,Goodbye Solo,Goodbye Solo,2009,NA,0,38042,3,34,395,0,871445,294084,979499,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2759,62950100,Duma,Duma,2005,NA,0,105422,42,42,90,12000000,870067,124723,1144246,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2760,62960100,My Blueberry Nights,My Blueberry Nights,2008,NA,0,74146,6,69,535,10000000,866778,21332218,1017678,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2761,62990100,MirrorMask,MirrorMask,2005,NA,0,126449,18,42,307,4000000,864959,108654,1137536,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2762,63030100,Anna Karenina,Anna Karenina,1997,NA,0,75268,5,34,198,0,858553,0,1576815,13,1,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,0,0
2763,63040100,Wendy and Lucy,Wendy and Lucy,2008,NA,0,18218,2,40,361,300000,865695,550351,978613,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0
2764,63060100,Guantanamera,Guantanamera,1997,NA,0,0,0,12,175,0,855579,0,1567272,12,0,0,1,0,0,0,0,0,1,1,1,0,1,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2765,63070100,Zatoichi,Zatoichi,2004,NA,0,61104,4,55,300,0,853718,30020832,1158906,8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2766,63090100,Brigham City,Brigham City,2001,NA,0,103629,51,51,335,1000000,852206,0,1269271,12,0,0,1,0,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2767,63100100,Sharkwater,Sharkwater,2007,NA,0,144380,20,60,323,0,850920,74433,1042622,10,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0
2768,63110100,Faubourg 36,Faubourg 36,2009,NA,0,44690,7,52,347,0,850575,10760000,956046,11,0,0,0,0,0,0,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2769,63140100,Inland Empire,Inland Empire,2006,NA,0,27508,3,15,145,0,849055,0,1050884,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2770,63150100,"Fast, Cheap & Out of Control",Fast Cheap and Out of Control,1997,NA,0,23665,2,40,318,0,848801,0,1555445,28,0,0,0,0,0,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2771,63160100,Guadalupe,Guadalupe,2006,NA,0,301333,225,225,335,0,848139,0,1091567,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,1,0
2772,63190100,Children of the Revolution,Children of the Revolution,1997,NA,0,31562,6,59,357,0,845391,0,1552646,26,0,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2773,63220100,Wie man sein leben kocht,Wie man sein leben kocht,2007,NA,0,8741,4,7,45,0,840987,0,1029337,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2774,63230100,Innocent Voices,Innocent Voices,2005,NA,0,192000,65,65,269,0,837878,6144281,1101919,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2775,63240100,Illuminata,Illuminata,1999,NA,0,53264,8,33,328,10000000,836641,0,1388362,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2776,63250100,La Reine Margot,Reine Margot La,1994,NA,0,0,0,20,117,0,925820,0,1901403,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2777,63270100,Lagaan,Lagaan,2001,NA,0,285368,34,34,141,0,835767,0,1244791,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2778,63290100,Mujhse Shaadi Karogi,Mujhse Shaadi Karogi,2004,NA,0,0,0,38,38,0,833648,0,1131660,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2779,63310100,Latter Days,Latter Days,2004,NA,0,0,0,19,175,850000,833118,32590,1130944,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0
2780,63350100,Breakfast on Pluto,Breakfast on Pluto,2005,NA,0,33279,3,125,400,0,828699,0,1077000,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2781,63360100,Felicia's Journey,Felicias Journey,1999,NA,0,43131,5,49,309,15000000,824295,1145973,1361917,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2782,63380100,Deja Vu,Deja Vu,1998,NA,0,0,0,39,360,0,821997,5500000,1477484,7,0,0,1,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2783,63390100,I.O.U.S.A.,I O U S A,2008,NA,0,61313,18,358,141,0,821046,0,963431,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2784,63400100,Sarah Landon and the Paranormal Hour,Sarah Landon and the Paranormal Hour,2007,NA,0,586283,1121,1121,1581,0,817935,0,1002201,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2785,63410100,Ballets Russes,Ballets Russes,2005,NA,0,12230,1,18,304,0,815848,372620,1062694,14,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2786,63420100,La Battaglia di Algeri,Battaglia di Algeri La,1966,NA,0,0,0,8,171,0,859868,106203,1151336,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2787,63430100,The Thing About My Folks,Thing About My Folks The,2005,NA,0,235341,93,145,417,0,815101,0,1071959,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2788,63440100,WAQT,WAQT,2005,NA,0,454800,52,52,103,0,815064,0,1071917,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,1,0,0
2789,63450100,Charly,Charly,2002,NA,0,56900,36,36,430,950000,814666,0,1170396,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2790,63470100,Personal Velocity,Personal Velocity,2002,NA,0,29943,2,43,246,0,810314,0,1170076,17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2791,63500100,Factotum,Factotum,2006,NA,0,59212,6,55,374,0,808221,2362800,1040195,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2792,63540100,Parineeta,Parineeta,2005,NA,0,201956,50,50,238,0,802758,0,1055731,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,1,0,0
2793,63550100,Wandafuru raifu,Wandafuru raifu,1999,NA,0,11791,1,12,153,0,801985,182430,1329040,15,0,0,1,0,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2794,63560100,Trouble Every Day,Trouble Every Day,2001,NA,0,6558,1,3,21,0,92943,0,132343,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0
2795,63580100,Chunhyang,Chunhyang,2000,NA,0,16187,2,16,203,0,798220,0,1190072,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0
2796,63590100,Hum Tum,Hum Tum,2004,NA,0,275882,43,43,163,0,796641,0,1081426,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2797,63610100,Saint Ralph,Saint Ralph,2005,NA,0,140881,61,61,244,5200000,795126,900000,1045691,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2798,63620100,Echelon Conspiracy,Echelon Conspiracy,2009,NA,0,500154,400,400,621,0,796716,0,895502,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2799,63630100,Nueba Yol 3,Nueba Yol 3,1997,NA,1,93143,10,36,115,0,793112,0,1456628,11,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0
2800,63640100,Irreversible,Irreversible,2003,NA,0,60086,7,35,201,5400000,792200,7341056,1107500,12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2801,63650100,Die Gro&szlig;e Stille,Grose Stille Die,2007,NA,0,11971,1,17,263,0,790452,0,968531,22,0,0,0,0,0,1,0,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2802,63670100,Prisoner of the Mountains,Prisoner of the Mountains,1997,NA,0,17196,3,36,214,0,790078,0,1451056,25,1,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2803,63690100,Bhagam Bhag,Bhagam Bhag,2006,NA,0,0,0,51,26,0,789963,0,999705,11,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2804,63700100,Une vieille maÓtresse,Vieille maitresse Une,2008,NA,0,33554,2,29,289,0,785671,912103,922444,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2805,63710100,Firelight,Firelight,1998,NA,0,135401,10,39,283,0,784419,0,1409943,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2806,63720100,Up the Yangtze,Up the Yangtze,2008,NA,0,15851,1,20,239,0,783969,0,920446,14,0,0,0,0,0,1,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2807,63730100,Without Limits,Without Limits,1998,NA,0,56180,5,110,450,25000000,780326,0,1402583,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,1,0
2808,63740100,Pippi Longstocking,Pippi Longstocking,1997,NA,0,62196,73,77,500,0,779200,0,1419283,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,1
2809,63750100,Panic,Panic,2000,NA,0,18006,4,12,121,1000000,779137,646570,1166586,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2810,63770100,Laura Cadieux .. La Suite,Laura Cadieux La Suite,1999,NA,1,180948,56,59,213,0,777477,0,1277204,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,1,0,0,0
2811,63780100,Stage Beauty,Stage Beauty,2004,NA,0,38654,3,78,335,0,776691,0,1054349,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2812,63800100,New Waterford Girl,New Waterford Girl,2000,NA,0,0,0,20,65,0,774469,0,1211273,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2813,63810100,Heaven,Heaven (2002),2002,NA,0,51909,4,38,215,0,774317,0,1123491,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2814,63830100,Bloody Sunday,Bloody Sunday,2002,NA,0,29419,2,54,374,0,773228,0,1121241,13,0,0,0,0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,0,0
2815,63840100,Kiss or Kill,Kiss or Kill,1997,NA,0,42088,6,73,284,0,771091,0,1416181,12,0,0,1,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2816,63850100,The Ten,Ten The,2007,NA,0,121374,25,47,300,5250000,769726,16951,943132,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2817,63860100,The Girl Next Door,Girl Next Door The,2000,NA,0,8412,1,6,89,0,769472,0,1159892,18,0,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2818,63880100,Passion of Mind,Passion of Mind,2000,NA,0,236047,104,122,572,0,769009,0,1202733,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2819,63890100,The Cove,Cove The,2009,NA,0,57640,4,57,427,0,869730,646484,977130,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2820,63900100,Young Adam,Young Adam,2004,NA,0,50278,9,41,331,0,767240,0,1041518,10,0,0,0,0,0,0,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,1
2821,63940100,The Statement,Statement The,2003,NA,0,37220,7,51,276,27000000,765637,779427,1052351,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2822,63960100,Trembling Before G-D,Trembling Before G D,2001,NA,0,21410,1,8,139,0,763755,0,1118990,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2823,64010100,Cold Souls,Cold Souls,2009,NA,0,63302,7,52,391,0,905209,220000,1017450,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,1,0,0
2824,64040100,Billo Barber,Billo Barber,2009,NA,0,512124,70,70,280,0,754928,0,848539,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0
2825,64050100,Black,Black (2005),2005,NA,0,125342,45,45,225,0,754819,572509,992683,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2826,64060100,The Devil's Backbone,Devils Backbone The,2001,NA,0,34963,4,35,290,0,755249,0,1113241,20,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2827,64080100,Lakshya,Lakshya,2004,NA,0,380000,59,59,174,0,752344,0,1021295,7,0,0,1,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2828,64090100,Nights of Cabiria,Nights of Cabiria,1998,NA,0,38988,2,9,48,0,752045,0,1351751,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,1,0,0
2829,64100100,The Great Buck Howard,Great Buck Howard The,2009,87,0,115004,55,76,487,0,750587,150000,843658,21,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2830,64110100,Alexandra's Project,Alexandras Project,2003,NA,0,37078,10,29,129,0,750241,583036,1028949,19,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2831,64130100,The Man Who Cried,Man Who Cried The,2001,100,0,93455,11,28,270,0,747092,1043748,1112718,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2832,64150100,Pokemon Heroes,Pokemon Heroes,2003,NA,1,260372,196,200,799,0,744928,0,1041408,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,1
2833,64170100,Alice et Martin,Alice et Martin,2000,NA,0,21350,1,20,167,0,743115,0,1162236,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2834,64180100,Party Monster,Party Monster (2003),2003,NA,0,15163,1,13,113,5000000,742898,151132,1038104,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,0,0
2835,64190100,Ask the Dust,Ask the Dust,2006,NA,0,68779,7,111,410,0,742614,0,955760,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2836,64200100,Auf der anderen Seite,Auf der anderen Seite,2008,NA,0,18593,1,20,197,0,742349,18442280,871586,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2837,64210100,Men with Guns,Men with Guns,1998,NA,0,0,0,57,280,0,742032,0,1333752,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2838,64230100,The Cross: The Arthur Blessitt Story,Cross The,2009,NA,0,309455,221,221,471,0,741557,0,833508,36,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1
2839,64250100,First Descent,First Descent,2005,NA,0,438615,243,243,514,0,739690,0,972788,13,0,0,0,0,0,1,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1
2840,64270100,Kadosh,Kadosh,2000,NA,0,30820,3,16,241,0,736812,0,1152373,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
2841,64280100,And now... Ladies and Gentlemen,And now Ladies and Gentlemen,2003,NA,0,49176,6,48,326,0,736762,0,1029994,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,1,0,0
2842,64290100,The Third Miracle,Third Miracle The,1999,NA,0,29459,6,30,330,0,736592,0,1155989,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,0,0
2843,64300100,Faithless,Faithless,2001,NA,0,29462,2,24,252,0,734597,0,1094104,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
2844,64310100,The Shape of Things,Shape of Things The,2003,NA,0,173246,40,60,251,0,732241,326099,1023680,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
